,Node_1,Node_2,Relation
866,"{'label': 'Occupation', 'properties': ""{'title': 'Welders,_Cutters,_Solderers,_and_Brazers'}"", 'identifier': ""{'title': 'Welders,_Cutters,_Solderers,_and_Brazers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
867,"{'label': 'Occupation', 'properties': ""{'title': 'Welders,_Cutters,_Solderers,_and_Brazers'}"", 'identifier': ""{'title': 'Welders,_Cutters,_Solderers,_and_Brazers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
868,"{'label': 'Occupation', 'properties': ""{'title': 'Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders'}"", 'identifier': ""{'title': 'Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
869,"{'label': 'Occupation', 'properties': ""{'title': 'Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders'}"", 'identifier': ""{'title': 'Welding,_Soldering,_and_Brazing_Machine_Setters,_Operators,_and_Tenders'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
870,"{'label': 'Occupation', 'properties': ""{'title': 'Wellhead_Pumpers'}"", 'identifier': ""{'title': 'Wellhead_Pumpers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
871,"{'label': 'Occupation', 'properties': ""{'title': 'Wellhead_Pumpers'}"", 'identifier': ""{'title': 'Wellhead_Pumpers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
872,"{'label': 'Occupation', 'properties': ""{'title': 'Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing'}"", 'identifier': ""{'title': 'Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
873,"{'label': 'Occupation', 'properties': ""{'title': 'Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing'}"", 'identifier': ""{'title': 'Woodworking_Machine_Setters,_Operators,_and_Tenders,_Except_Sawing'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
874,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
875,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
876,"{'label': 'Occupation', 'properties': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Aerospace_Engineering_and_Operations_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
877,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Technicians'}"", 'identifier': ""{'title': 'Agricultural_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
878,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Technicians'}"", 'identifier': ""{'title': 'Agricultural_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
879,"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural_Technicians'}"", 'identifier': ""{'title': 'Agricultural_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
880,"{'label': 'Occupation', 'properties': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}"", 'identifier': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
881,"{'label': 'Occupation', 'properties': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}"", 'identifier': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
882,"{'label': 'Occupation', 'properties': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}"", 'identifier': ""{'title': 'Aircraft_Mechanics_and_Service_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
883,"{'label': 'Occupation', 'properties': ""{'title': 'Architectural_and_Civil_Drafters'}"", 'identifier': ""{'title': 'Architectural_and_Civil_Drafters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
884,"{'label': 'Occupation', 'properties': ""{'title': 'Architectural_and_Civil_Drafters'}"", 'identifier': ""{'title': 'Architectural_and_Civil_Drafters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
885,"{'label': 'Occupation', 'properties': ""{'title': 'Architectural_and_Civil_Drafters'}"", 'identifier': ""{'title': 'Architectural_and_Civil_Drafters'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
886,"{'label': 'Occupation', 'properties': ""{'title': 'Audio_and_Video_Technicians'}"", 'identifier': ""{'title': 'Audio_and_Video_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
887,"{'label': 'Occupation', 'properties': ""{'title': 'Audio_and_Video_Technicians'}"", 'identifier': ""{'title': 'Audio_and_Video_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
888,"{'label': 'Occupation', 'properties': ""{'title': 'Audiovisual_Equipment_Installers_and_Repairers'}"", 'identifier': ""{'title': 'Audiovisual_Equipment_Installers_and_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
889,"{'label': 'Occupation', 'properties': ""{'title': 'Audiovisual_Equipment_Installers_and_Repairers'}"", 'identifier': ""{'title': 'Audiovisual_Equipment_Installers_and_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
890,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Engineering_Technicians'}"", 'identifier': ""{'title': 'Automotive_Engineering_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
891,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Engineering_Technicians'}"", 'identifier': ""{'title': 'Automotive_Engineering_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
892,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Engineering_Technicians'}"", 'identifier': ""{'title': 'Automotive_Engineering_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
893,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}"", 'identifier': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
894,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}"", 'identifier': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
895,"{'label': 'Occupation', 'properties': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}"", 'identifier': ""{'title': 'Automotive_Service_Technicians_and_Mechanics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
896,"{'label': 'Occupation', 'properties': ""{'title': 'Avionics_Technicians'}"", 'identifier': ""{'title': 'Avionics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
897,"{'label': 'Occupation', 'properties': ""{'title': 'Avionics_Technicians'}"", 'identifier': ""{'title': 'Avionics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
898,"{'label': 'Occupation', 'properties': ""{'title': 'Avionics_Technicians'}"", 'identifier': ""{'title': 'Avionics_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
899,"{'label': 'Occupation', 'properties': ""{'title': 'Bailiffs'}"", 'identifier': ""{'title': 'Bailiffs'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
900,"{'label': 'Occupation', 'properties': ""{'title': 'Bailiffs'}"", 'identifier': ""{'title': 'Bailiffs'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
901,"{'label': 'Occupation', 'properties': ""{'title': 'Bailiffs'}"", 'identifier': ""{'title': 'Bailiffs'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
902,"{'label': 'Occupation', 'properties': ""{'title': 'Barbers'}"", 'identifier': ""{'title': 'Barbers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
903,"{'label': 'Occupation', 'properties': ""{'title': 'Barbers'}"", 'identifier': ""{'title': 'Barbers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
904,"{'label': 'Occupation', 'properties': ""{'title': 'Barbers'}"", 'identifier': ""{'title': 'Barbers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
905,"{'label': 'Occupation', 'properties': ""{'title': 'Boilermakers'}"", 'identifier': ""{'title': 'Boilermakers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
906,"{'label': 'Occupation', 'properties': ""{'title': 'Boilermakers'}"", 'identifier': ""{'title': 'Boilermakers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
907,"{'label': 'Occupation', 'properties': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}"", 'identifier': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
908,"{'label': 'Occupation', 'properties': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}"", 'identifier': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
909,"{'label': 'Occupation', 'properties': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}"", 'identifier': ""{'title': 'Bus_and_Truck_Mechanics_and_Diesel_Engine_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
910,"{'label': 'Occupation', 'properties': ""{'title': 'Calibration_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Calibration_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
911,"{'label': 'Occupation', 'properties': ""{'title': 'Calibration_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Calibration_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
912,"{'label': 'Occupation', 'properties': ""{'title': 'Calibration_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Calibration_Technologists_and_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
913,"{'label': 'Occupation', 'properties': ""{'title': 'Camera_and_Photographic_Equipment_Repairers'}"", 'identifier': ""{'title': 'Camera_and_Photographic_Equipment_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
914,"{'label': 'Occupation', 'properties': ""{'title': 'Camera_and_Photographic_Equipment_Repairers'}"", 'identifier': ""{'title': 'Camera_and_Photographic_Equipment_Repairers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
915,"{'label': 'Occupation', 'properties': ""{'title': 'Captains,_Mates,_and_Pilots_of_Water_Vessels'}"", 'identifier': ""{'title': 'Captains,_Mates,_and_Pilots_of_Water_Vessels'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
