Node_1,Node_2,Relation
"{'label': 'Occupation', 'properties': ""{'title': 'Paving, Surfacing, and Tamping Equipment Operators'}"", 'identifier': ""{'title': 'Paving, Surfacing, and Tamping Equipment Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '32', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Rail-Track Laying and Maintenance Equipment Operators'}"", 'identifier': ""{'title': 'Rail-Track Laying and Maintenance Equipment Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '32', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Cutters and Trimmers, Hand'}"", 'identifier': ""{'title': 'Cutters and Trimmers, Hand'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Dining Room and Cafeteria Attendants and Bartender Helpers'}"", 'identifier': ""{'title': 'Dining Room and Cafeteria Attendants and Bartender Helpers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Plasterers and Stucco Masons'}"", 'identifier': ""{'title': 'Plasterers and Stucco Masons'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Tapers'}"", 'identifier': ""{'title': 'Tapers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '30', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Helpers--Roofers'}"", 'identifier': ""{'title': 'Helpers--Roofers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Refuse and Recyclable Material Collectors'}"", 'identifier': ""{'title': 'Refuse and Recyclable Material Collectors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Terrazzo Workers and Finishers'}"", 'identifier': ""{'title': 'Terrazzo Workers and Finishers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Landscaping and Groundskeeping Workers'}"", 'identifier': ""{'title': 'Landscaping and Groundskeeping Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 47, 'level': '27', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Glass Blowers, Molders, Benders, and Finishers'}"", 'identifier': ""{'title': 'Glass Blowers, Molders, Benders, and Finishers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '39', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Refractory Materials Repairers, Except Brickmasons'}"", 'identifier': ""{'title': 'Refractory Materials Repairers, Except Brickmasons'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '39', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural Equipment Operators'}"", 'identifier': ""{'title': 'Agricultural Equipment Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '37', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Machine Feeders and Offbearers'}"", 'identifier': ""{'title': 'Machine Feeders and Offbearers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '37', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Timing Device Assemblers and Adjusters'}"", 'identifier': ""{'title': 'Timing Device Assemblers and Adjusters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '37', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Painting, Coating, and Decorating Workers'}"", 'identifier': ""{'title': 'Painting, Coating, and Decorating Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '36', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Septic Tank Servicers and Sewer Pipe Cleaners'}"", 'identifier': ""{'title': 'Septic Tank Servicers and Sewer Pipe Cleaners'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '36', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Pile Driver Operators'}"", 'identifier': ""{'title': 'Pile Driver Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '34', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Recycling and Reclamation Workers'}"", 'identifier': ""{'title': 'Recycling and Reclamation Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '34', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Floor Sanders and Finishers'}"", 'identifier': ""{'title': 'Floor Sanders and Finishers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '32', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Graders and Sorters, Agricultural Products'}"", 'identifier': ""{'title': 'Graders and Sorters, Agricultural Products'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '32', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Logging Equipment Operators'}"", 'identifier': ""{'title': 'Logging Equipment Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '32', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Packaging and Filling Machine Operators and Tenders'}"", 'identifier': ""{'title': 'Packaging and Filling Machine Operators and Tenders'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '32', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Cooks, Fast Food'}"", 'identifier': ""{'title': 'Cooks, Fast Food'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Dishwashers'}"", 'identifier': ""{'title': 'Dishwashers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Helpers--Production Workers'}"", 'identifier': ""{'title': 'Helpers--Production Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Laborers and Freight, Stock, and Material Movers, Hand'}"", 'identifier': ""{'title': 'Laborers and Freight, Stock, and Material Movers, Hand'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Maids and Housekeeping Cleaners'}"", 'identifier': ""{'title': 'Maids and Housekeeping Cleaners'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Models'}"", 'identifier': ""{'title': 'Models'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '30', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Fast Food and Counter Workers'}"", 'identifier': ""{'title': 'Fast Food and Counter Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '29', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters'}"", 'identifier': ""{'title': 'Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Industrial Truck and Tractor Operators'}"", 'identifier': ""{'title': 'Industrial Truck and Tractor Operators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Roustabouts, Oil and Gas'}"", 'identifier': ""{'title': 'Roustabouts, Oil and Gas'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '29', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Slaughterers and Meat Packers'}"", 'identifier': ""{'title': 'Slaughterers and Meat Packers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 44, 'level': '27', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Rock Splitters, Quarry'}"", 'identifier': ""{'title': 'Rock Splitters, Quarry'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '37', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Cutting and Slicing Machine Setters, Operators, and Tenders'}"", 'identifier': ""{'title': 'Cutting and Slicing Machine Setters, Operators, and Tenders'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '36', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Fallers'}"", 'identifier': ""{'title': 'Fallers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '34', 'job_zone': 1}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Food Cooking Machine Operators and Tenders'}"", 'identifier': ""{'title': 'Food Cooking Machine Operators and Tenders'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '34', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Tire Builders'}"", 'identifier': ""{'title': 'Tire Builders'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '32', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Sawing Machine Setters, Operators, and Tenders, Wood'}"", 'identifier': ""{'title': 'Sawing Machine Setters, Operators, and Tenders, Wood'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '30', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Coating, Painting, and Spraying Machine Setters, Operators, and Tenders'}"", 'identifier': ""{'title': 'Coating, Painting, and Spraying Machine Setters, Operators, and Tenders'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Packers and Packagers, Hand'}"", 'identifier': ""{'title': 'Packers and Packagers, Hand'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Reinforcing Iron and Rebar Workers'}"", 'identifier': ""{'title': 'Reinforcing Iron and Rebar Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Welders, Cutters, Solderers, and Brazers'}"", 'identifier': ""{'title': 'Welders, Cutters, Solderers, and Brazers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '29', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Cleaners of Vehicles and Equipment'}"", 'identifier': ""{'title': 'Cleaners of Vehicles and Equipment'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '27', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Foundry Mold and Coremakers'}"", 'identifier': ""{'title': 'Foundry Mold and Coremakers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Speaking'}"", 'identifier': ""{'title': 'Speaking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 41, 'level': '27', 'job_zone': 2}""}"
