,Node_1,Node_2,Relation
290,"{'label': 'Occupation', 'properties': ""{'title': 'Law_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Law_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
291,"{'label': 'Occupation', 'properties': ""{'title': 'Law_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Law_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
292,"{'label': 'Occupation', 'properties': ""{'title': 'Library_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Library_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
293,"{'label': 'Occupation', 'properties': ""{'title': 'Library_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Library_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
294,"{'label': 'Occupation', 'properties': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}"", 'identifier': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
295,"{'label': 'Occupation', 'properties': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}"", 'identifier': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
296,"{'label': 'Occupation', 'properties': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}"", 'identifier': ""{'title': 'Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
297,"{'label': 'Occupation', 'properties': ""{'title': 'Marriage_and_Family_Therapists'}"", 'identifier': ""{'title': 'Marriage_and_Family_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
298,"{'label': 'Occupation', 'properties': ""{'title': 'Marriage_and_Family_Therapists'}"", 'identifier': ""{'title': 'Marriage_and_Family_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
299,"{'label': 'Occupation', 'properties': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
300,"{'label': 'Occupation', 'properties': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
301,"{'label': 'Occupation', 'properties': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Mathematical_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
302,"{'label': 'Occupation', 'properties': ""{'title': 'Mental_Health_and_Substance_Abuse_Social_Workers'}"", 'identifier': ""{'title': 'Mental_Health_and_Substance_Abuse_Social_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
303,"{'label': 'Occupation', 'properties': ""{'title': 'Mental_Health_and_Substance_Abuse_Social_Workers'}"", 'identifier': ""{'title': 'Mental_Health_and_Substance_Abuse_Social_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
304,"{'label': 'Occupation', 'properties': ""{'title': 'Mental_Health_Counselors'}"", 'identifier': ""{'title': 'Mental_Health_Counselors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
305,"{'label': 'Occupation', 'properties': ""{'title': 'Mental_Health_Counselors'}"", 'identifier': ""{'title': 'Mental_Health_Counselors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
306,"{'label': 'Occupation', 'properties': ""{'title': 'Midwives'}"", 'identifier': ""{'title': 'Midwives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
307,"{'label': 'Occupation', 'properties': ""{'title': 'Midwives'}"", 'identifier': ""{'title': 'Midwives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
308,"{'label': 'Occupation', 'properties': ""{'title': 'Midwives'}"", 'identifier': ""{'title': 'Midwives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
309,"{'label': 'Occupation', 'properties': ""{'title': 'Nurse_Anesthetists'}"", 'identifier': ""{'title': 'Nurse_Anesthetists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
310,"{'label': 'Occupation', 'properties': ""{'title': 'Nurse_Anesthetists'}"", 'identifier': ""{'title': 'Nurse_Anesthetists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
311,"{'label': 'Occupation', 'properties': ""{'title': 'Nurse_Anesthetists'}"", 'identifier': ""{'title': 'Nurse_Anesthetists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
312,"{'label': 'Occupation', 'properties': ""{'title': 'Nurse_Midwives'}"", 'identifier': ""{'title': 'Nurse_Midwives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
313,"{'label': 'Occupation', 'properties': ""{'title': 'Nurse_Midwives'}"", 'identifier': ""{'title': 'Nurse_Midwives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
314,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Instructors_and_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Nursing_Instructors_and_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
315,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Instructors_and_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Nursing_Instructors_and_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
316,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapists'}"", 'identifier': ""{'title': 'Occupational_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
317,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapists'}"", 'identifier': ""{'title': 'Occupational_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
318,"{'label': 'Occupation', 'properties': ""{'title': 'Pediatricians,_General'}"", 'identifier': ""{'title': 'Pediatricians,_General'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
319,"{'label': 'Occupation', 'properties': ""{'title': 'Pediatricians,_General'}"", 'identifier': ""{'title': 'Pediatricians,_General'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
320,"{'label': 'Occupation', 'properties': ""{'title': 'Philosophy_and_Religion_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Philosophy_and_Religion_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
321,"{'label': 'Occupation', 'properties': ""{'title': 'Philosophy_and_Religion_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Philosophy_and_Religion_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
322,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapists'}"", 'identifier': ""{'title': 'Physical_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
323,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapists'}"", 'identifier': ""{'title': 'Physical_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
324,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapists'}"", 'identifier': ""{'title': 'Physical_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
325,"{'label': 'Occupation', 'properties': ""{'title': 'Physician_Assistants'}"", 'identifier': ""{'title': 'Physician_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
326,"{'label': 'Occupation', 'properties': ""{'title': 'Physician_Assistants'}"", 'identifier': ""{'title': 'Physician_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
327,"{'label': 'Occupation', 'properties': ""{'title': 'Physician_Assistants'}"", 'identifier': ""{'title': 'Physician_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
328,"{'label': 'Occupation', 'properties': ""{'title': 'Physics_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Physics_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
329,"{'label': 'Occupation', 'properties': ""{'title': 'Physics_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Physics_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
330,"{'label': 'Occupation', 'properties': ""{'title': 'Political_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Political_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
331,"{'label': 'Occupation', 'properties': ""{'title': 'Political_Science_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Political_Science_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
332,"{'label': 'Occupation', 'properties': ""{'title': 'Psychology_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Psychology_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
333,"{'label': 'Occupation', 'properties': ""{'title': 'Psychology_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Psychology_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
334,"{'label': 'Occupation', 'properties': ""{'title': 'Recreation_and_Fitness_Studies_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Recreation_and_Fitness_Studies_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
335,"{'label': 'Occupation', 'properties': ""{'title': 'Recreation_and_Fitness_Studies_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Recreation_and_Fitness_Studies_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
336,"{'label': 'Occupation', 'properties': ""{'title': 'School_Psychologists'}"", 'identifier': ""{'title': 'School_Psychologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
337,"{'label': 'Occupation', 'properties': ""{'title': 'School_Psychologists'}"", 'identifier': ""{'title': 'School_Psychologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
338,"{'label': 'Occupation', 'properties': ""{'title': 'School_Psychologists'}"", 'identifier': ""{'title': 'School_Psychologists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
339,"{'label': 'Occupation', 'properties': ""{'title': 'Social_Work_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Social_Work_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
340,"{'label': 'Occupation', 'properties': ""{'title': 'Social_Work_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Social_Work_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
341,"{'label': 'Occupation', 'properties': ""{'title': 'Sociology_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Sociology_Teachers,_Postsecondary'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
