Importance,Level,Job Zone,Occupation,Ability,Category
53,45,4,Occupational Health and Safety Specialists,Visualization,Spatial Orientation
53,45,2,Ophthalmic Laboratory Technicians,Visualization,Spatial Orientation
53,45,2,Printing Press Operators,Visualization,Spatial Orientation
53,45,2,Terrazzo Workers and Finishers,Visualization,Spatial Orientation
53,45,3,Traffic Technicians,Visualization,Spatial Orientation
53,45,2,Tree Trimmers and Pruners,Visualization,Spatial Orientation
53,45,2,Weatherization Installers and Technicians,Visualization,Spatial Orientation
53,43,2,Biomass Plant Technicians,Visualization,Spatial Orientation
53,43,3,Embalmers,Visualization,Spatial Orientation
53,43,2,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",Visualization,Spatial Orientation
53,43,2,Helpers--Extraction Workers,Visualization,Spatial Orientation
53,43,2,Industrial Truck and Tractor Operators,Visualization,Spatial Orientation
53,43,2,"Insulation Workers, Floor, Ceiling, and Wall",Visualization,Spatial Orientation
53,43,1,Logging Equipment Operators,Visualization,Spatial Orientation
53,43,4,Nuclear Engineers,Visualization,Spatial Orientation
53,43,2,Photographic Process Workers and Processing Machine Operators,Visualization,Spatial Orientation
53,43,1,Plasterers and Stucco Masons,Visualization,Spatial Orientation
53,43,3,Radiologic Technologists and Technicians,Visualization,Spatial Orientation
53,41,3,Sound Engineering Technicians,Visualization,Spatial Orientation
52,47,4,Nanotechnology Engineering Technologists and Technicians,Visualization,Spatial Orientation
52,45,3,Surveying and Mapping Technicians,Visualization,Spatial Orientation
50,52,5,Hydrologists,Visualization,Spatial Orientation
50,52,4,Logistics Engineers,Visualization,Spatial Orientation
50,52,2,Mechanical Door Repairers,Visualization,Spatial Orientation
50,52,3,"Radio, Cellular, and Tower Equipment Installers and Repairers",Visualization,Spatial Orientation
50,50,3,Audio and Video Technicians,Visualization,Spatial Orientation
50,50,4,Chemists,Visualization,Spatial Orientation
50,50,2,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Visualization,Spatial Orientation
50,50,3,Forensic Science Technicians,Visualization,Spatial Orientation
50,50,5,Microbiologists,Visualization,Spatial Orientation
50,50,2,Motorboat Operators,Visualization,Spatial Orientation
50,50,3,Precision Agriculture Technicians,Visualization,Spatial Orientation
50,50,4,Solar Energy Systems Engineers,Visualization,Spatial Orientation
50,50,2,"Textile Cutting Machine Setters, Operators, and Tenders",Visualization,Spatial Orientation
50,48,5,Chief Executives,Visualization,Spatial Orientation
50,48,2,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,48,3,Gem and Diamond Workers,Visualization,Spatial Orientation
50,48,2,Helpers--Carpenters,Visualization,Spatial Orientation
50,46,5,Astronomers,Visualization,Spatial Orientation
50,46,3,"Control and Valve Installers and Repairers, Except Mechanical Door",Visualization,Spatial Orientation
50,46,3,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Visualization,Spatial Orientation
50,46,5,"Geoscientists, Except Hydrologists and Geographers",Visualization,Spatial Orientation
50,46,2,"Helpers--Installation, Maintenance, and Repair Workers",Visualization,Spatial Orientation
50,46,2,Medical Equipment Preparers,Visualization,Spatial Orientation
50,46,2,"Pump Operators, Except Wellhead Pumpers",Visualization,Spatial Orientation
50,46,4,Technical Writers,Visualization,Spatial Orientation
50,46,3,Wind Energy Operations Managers,Visualization,Spatial Orientation
50,45,2,Biofuels Processing Technicians,Visualization,Spatial Orientation
50,45,4,Bioinformatics Technicians,Visualization,Spatial Orientation
50,45,4,Biological Technicians,Visualization,Spatial Orientation
50,45,5,Biostatisticians,Visualization,Spatial Orientation
50,45,3,Broadcast Technicians,Visualization,Spatial Orientation
50,45,2,Chemical Equipment Operators and Tenders,Visualization,Spatial Orientation
50,45,3,Coroners,Visualization,Spatial Orientation
50,45,3,"Electrical and Electronics Installers and Repairers, Transportation Equipment",Visualization,Spatial Orientation
50,45,4,"Environmental Science and Protection Technicians, Including Health",Visualization,Spatial Orientation
50,45,5,Epidemiologists,Visualization,Spatial Orientation
50,45,2,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,45,3,First-Line Supervisors of Construction Trades and Extraction Workers,Visualization,Spatial Orientation
50,45,2,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,45,2,Gas Plant Operators,Visualization,Spatial Orientation
50,45,4,Geographers,Visualization,Spatial Orientation
50,45,2,Glaziers,Visualization,Spatial Orientation
50,45,2,Helpers--Electricians,Visualization,Spatial Orientation
50,45,5,"Ophthalmologists, Except Pediatric",Visualization,Spatial Orientation
50,45,3,Photonics Technicians,Visualization,Spatial Orientation
50,45,4,Registered Nurses,Visualization,Spatial Orientation
50,45,2,Reinforcing Iron and Rebar Workers,Visualization,Spatial Orientation
50,45,2,"Rotary Drill Operators, Oil and Gas",Visualization,Spatial Orientation
50,45,2,Segmental Pavers,Visualization,Spatial Orientation
50,45,2,Telecommunications Line Installers and Repairers,Visualization,Spatial Orientation
50,43,3,Airfield Operations Specialists,Visualization,Spatial Orientation
50,43,5,Art Therapists,Visualization,Spatial Orientation
50,43,5,"Art, Drama, and Music Teachers, Postsecondary",Visualization,Spatial Orientation
50,43,2,Automotive and Watercraft Service Attendants,Visualization,Spatial Orientation
50,43,2,Automotive Glass Installers and Repairers,Visualization,Spatial Orientation
50,43,3,Barbers,Visualization,Spatial Orientation
50,43,4,Computer and Information Systems Managers,Visualization,Spatial Orientation
50,43,3,Construction and Building Inspectors,Visualization,Spatial Orientation
50,43,2,Continuous Mining Machine Operators,Visualization,Spatial Orientation
50,43,1,Conveyor Operators and Tenders,Visualization,Spatial Orientation
50,43,4,Cost Estimators,Visualization,Spatial Orientation
50,43,2,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Visualization,Spatial Orientation
50,43,4,Database Administrators,Visualization,Spatial Orientation
50,43,3,Diagnostic Medical Sonographers,Visualization,Spatial Orientation
50,43,3,Energy Auditors,Visualization,Spatial Orientation
50,43,4,Environmental Compliance Inspectors,Visualization,Spatial Orientation
50,43,2,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",Visualization,Spatial Orientation
50,43,5,Farm and Home Management Educators,Visualization,Spatial Orientation
50,43,3,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Visualization,Spatial Orientation
50,43,2,Forest and Conservation Workers,Visualization,Spatial Orientation
50,43,2,Foundry Mold and Coremakers,Visualization,Spatial Orientation
50,43,3,Geothermal Production Managers,Visualization,Spatial Orientation
50,43,2,Heavy and Tractor-Trailer Truck Drivers,Visualization,Spatial Orientation
50,43,5,Hospitalists,Visualization,Spatial Orientation
50,43,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Visualization,Spatial Orientation
50,43,5,Instructional Coordinators,Visualization,Spatial Orientation
50,43,2,"Loading and Moving Machine Operators, Underground Mining",Visualization,Spatial Orientation
50,43,2,Locomotive Engineers,Visualization,Spatial Orientation
50,43,4,Marketing Managers,Visualization,Spatial Orientation
50,43,4,Medical and Clinical Laboratory Technologists,Visualization,Spatial Orientation
50,43,4,"Meeting, Convention, and Event Planners",Visualization,Spatial Orientation
50,43,2,"Molders, Shapers, and Casters, Except Metal and Plastic",Visualization,Spatial Orientation
50,43,2,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,43,5,Optometrists,Visualization,Spatial Orientation
50,43,2,"Paving, Surfacing, and Tamping Equipment Operators",Visualization,Spatial Orientation
50,43,2,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Visualization,Spatial Orientation
50,43,3,Physical Therapist Assistants,Visualization,Spatial Orientation
50,43,2,Pipelayers,Visualization,Spatial Orientation
50,43,3,Power Distributors and Dispatchers,Visualization,Spatial Orientation
50,43,2,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,43,2,"Roof Bolters, Mining",Visualization,Spatial Orientation
50,43,2,Roofers,Visualization,Spatial Orientation
50,43,1,"Roustabouts, Oil and Gas",Visualization,Spatial Orientation
50,43,2,Semiconductor Processing Technicians,Visualization,Spatial Orientation
50,43,2,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Visualization,Spatial Orientation
50,43,1,Septic Tank Servicers and Sewer Pipe Cleaners,Visualization,Spatial Orientation
50,43,1,Sewing Machine Operators,Visualization,Spatial Orientation
50,43,2,Shoe and Leather Workers and Repairers,Visualization,Spatial Orientation
50,43,3,Surgical Technologists,Visualization,Spatial Orientation
50,43,2,"Tank Car, Truck, and Ship Loaders",Visualization,Spatial Orientation
50,43,2,Team Assemblers,Visualization,Spatial Orientation
50,43,2,Textile Bleaching and Dyeing Machine Operators and Tenders,Visualization,Spatial Orientation
50,43,2,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",Visualization,Spatial Orientation
50,41,2,Athletes and Sports Competitors,Visualization,Spatial Orientation
50,41,2,First-Line Supervisors of Food Preparation and Serving Workers,Visualization,Spatial Orientation
50,41,2,"Grinding and Polishing Workers, Hand",Visualization,Spatial Orientation
50,41,2,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Visualization,Spatial Orientation
50,41,5,Nurse Midwives,Visualization,Spatial Orientation
50,41,2,Packaging and Filling Machine Operators and Tenders,Visualization,Spatial Orientation
50,41,2,Pest Control Workers,Visualization,Spatial Orientation
50,41,3,Radiation Therapists,Visualization,Spatial Orientation
50,41,1,"Rock Splitters, Quarry",Visualization,Spatial Orientation
50,41,2,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",Visualization,Spatial Orientation
50,39,2,"Cooks, Institution and Cafeteria",Visualization,Spatial Orientation
50,39,1,Landscaping and Groundskeeping Workers,Visualization,Spatial Orientation
50,32,1,"Meat, Poultry, and Fish Cutters and Trimmers",Visualization,Spatial Orientation
49,44,1,Fishing and Hunting Workers,Visualization,Spatial Orientation
49,43,2,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Visualization,Spatial Orientation
47,50,5,Bioinformatics Scientists,Visualization,Spatial Orientation
47,50,2,"Floor Layers, Except Carpet, Wood, and Hard Tiles",Visualization,Spatial Orientation
47,50,4,Network and Computer Systems Administrators,Visualization,Spatial Orientation
47,48,4,Computer Systems Engineers/Architects,Visualization,Spatial Orientation
47,48,4,Health Informatics Specialists,Visualization,Spatial Orientation
47,48,3,Nuclear Technicians,Visualization,Spatial Orientation
47,48,3,Solar Sales Representatives and Assessors,Visualization,Spatial Orientation
47,48,2,"Welders, Cutters, Solderers, and Brazers",Visualization,Spatial Orientation
47,46,4,Biofuels/Biodiesel Technology and Product Development Managers,Visualization,Spatial Orientation
47,46,4,Computer Network Support Specialists,Visualization,Spatial Orientation
47,46,4,Environmental Engineering Technologists and Technicians,Visualization,Spatial Orientation
47,46,4,Transportation Inspectors,Visualization,Spatial Orientation
47,45,2,Demonstrators and Product Promoters,Visualization,Spatial Orientation
47,45,2,Fence Erectors,Visualization,Spatial Orientation
47,45,2,Power Plant Operators,Visualization,Spatial Orientation
47,45,4,Radio Frequency Identification Device Specialists,Visualization,Spatial Orientation
47,45,4,Sales Engineers,Visualization,Spatial Orientation
47,45,2,"Sawing Machine Setters, Operators, and Tenders, Wood",Visualization,Spatial Orientation
47,45,4,Water Resource Specialists,Visualization,Spatial Orientation
47,45,4,Wind Energy Development Managers,Visualization,Spatial Orientation
47,43,5,Anesthesiologist Assistants,Visualization,Spatial Orientation
47,43,2,Bakers,Visualization,Spatial Orientation
47,43,5,Chiropractors,Visualization,Spatial Orientation
47,43,4,Conservation Scientists,Visualization,Spatial Orientation
47,43,2,Correctional Officers and Jailers,Visualization,Spatial Orientation
47,43,4,Cytogenetic Technologists,Visualization,Spatial Orientation
47,43,4,Database Architects,Visualization,Spatial Orientation
47,43,3,Dental Hygienists,Visualization,Spatial Orientation
47,43,4,Editors,Visualization,Spatial Orientation
47,43,4,"Farmers, Ranchers, and Other Agricultural Managers",Visualization,Spatial Orientation
47,43,2,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Visualization,Spatial Orientation
47,43,3,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Visualization,Spatial Orientation
47,43,2,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Visualization,Spatial Orientation
47,43,4,Information Technology Project Managers,Visualization,Spatial Orientation
47,43,2,Log Graders and Scalers,Visualization,Spatial Orientation
47,43,3,Magnetic Resonance Imaging Technologists,Visualization,Spatial Orientation
47,43,2,Metal-Refining Furnace Operators and Tenders,Visualization,Spatial Orientation
47,43,5,Molecular and Cellular Biologists,Visualization,Spatial Orientation
47,43,3,Nuclear Medicine Technologists,Visualization,Spatial Orientation
47,43,5,Orthoptists,Visualization,Spatial Orientation
47,43,2,Paperhangers,Visualization,Spatial Orientation
47,43,4,Park Naturalists,Visualization,Spatial Orientation
47,43,5,Physical Therapists,Visualization,Spatial Orientation
47,43,5,"Physicians, Pathologists",Visualization,Spatial Orientation
47,43,4,"Poets, Lyricists and Creative Writers",Visualization,Spatial Orientation
47,43,4,Range Managers,Visualization,Spatial Orientation
47,43,2,"Refractory Materials Repairers, Except Brickmasons",Visualization,Spatial Orientation
47,43,5,Urologists,Visualization,Spatial Orientation
47,43,5,Veterinarians,Visualization,Spatial Orientation
47,41,5,Acupuncturists,Visualization,Spatial Orientation
47,41,4,Advertising Sales Agents,Visualization,Spatial Orientation
47,41,2,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Visualization,Spatial Orientation
47,41,4,"Career/Technical Education Teachers, Secondary School",Visualization,Spatial Orientation
47,41,3,Computer User Support Specialists,Visualization,Spatial Orientation
47,41,2,Construction Laborers,Visualization,Spatial Orientation
47,41,2,"Cooks, Restaurant",Visualization,Spatial Orientation
47,41,4,Critical Care Nurses,Visualization,Spatial Orientation
47,41,3,Detectives and Criminal Investigators,Visualization,Spatial Orientation
